msa_name,msa_code,5-Year Household Growth,1-Year Household Growth,Population,5-Year Population Growth,1-Year Population Growth,Vacancy_Rate,ACS_1_Year_Median_Price,5-Year Price Growth,ACS_1_Year_Median_Rent,5-Year Rent Growth,ACS_1_Year_Rent-Price_Ratio,Total_Units,msa_name_original,Population_Size_Category,msa_code_bls,Jobs,5-Year Job Growth,Income,5-Year Income Growth,Unemployment_Rate,permit_data_for_year,sfh_permits,duplex_unit_permits,small_multifamily_unit_permits,commercial_multifamily_unit_permits,total_unit_permits,percent_sfh,percent_duplex,percent_small_multi,percent_large_multi,Permits_as_Percent_of_Total_Units,housecanary_median_price,housecanary_median_rent,hc_median_rent_upper_bound,housecanary_rentpriceratio,1-Year Price Forecast,1-Year Rent Forecast,state,metro_or_micro_area,median_prop_taxes_by_msa,insurance,1-Year_HH_Growth_Minus_Percent_New_Supply,Median_Prop_Tax_Rate,Normalized Total Employment,5-Year Job Growth x Normalized,RANK_5-Year Household Growth,RANK_5-Year Population Growth,RANK_5-Year Job Growth,RANK_5-Year Job Growth x Normalized,RANK_Income,RANK_5-Year Income Growth,RANK_Unemployment_Rate,RANK_Permits_as_Percent_of_Total_Units,RANK_1-Year_HH_Growth_Minus_Percent_New_Supply,RANK_ACS_1_Year_Rent-Price_Ratio,RANK_housecanary_rentpriceratio,RANK_1-Year Price Forecast,RANK_ACS_1_Year_Median_Price,RANK_insurance,RANK_Median_Prop_Tax_Rate,RANK_Vacancy_Rate
"Rochester, MN",40340,0.07662253604001176,0.018843129830500925,225911.0,0.05327179056810499,0.007047653011188874,0.0601590269359577,308900.0,0.4169724770642202,1132.0,0.4203262233375157,0.366461638070573,97342.0,"Rochester, MN",2,40340,132300.0,0.07125506072874499,64334.92,0.1968868809797908,3.0,2023.0,604.0,4.0,11.0,559.0,1174.0,51.44804088586031,0.3407155025553662,0.9369676320272572,47.61499148211244,0.012060569949251095,338400.0,2024.0,2416.0,0.005981087470449172,0.03475030545410762,,MN,Metropolitan Statistical Area,2897.0,2999.0,0.0067825598812498306,0.00937843962447394,0.011515525395846186,0.08205394614044252,259,266,259,257,333,181,334,126,277,215,163,143,136,190,134,320
"Grand Rapids, MI",24340,0.06329453453749047,0.010450818713723803,1149649.0,0.041982037995919624,0.005219996170254066,0.0601282480738862,293500.0,0.5488126649076517,1077.0,0.4096858638743455,0.36695059625212945,459734.0,"Grand Rapids-Wyoming-Kentwood, MI",5,24340,589300.0,0.035858674635260934,56204.2,0.15325110432982636,4.0,2023.0,2405.0,86.0,247.0,951.0,3603.0,66.74993061337774,2.3868998057174577,6.855398279211768,26.394671107410492,0.00783714060739471,345400.0,1815.0,2479.0,0.005254777070063694,0.07107284046053208,0.03824701195219138,MI,Metropolitan Statistical Area,2716.0,2956.0,0.0026136781063290926,0.009253833049403748,0.0562654837793641,0.2017605676039769,233,239,187,305,242,128,208,193,179,216,99,349,151,192,137,321
"Sioux City, IA",43580,0.0336598701446634,0.010410867386705267,143534.0,0.04119545899677197,0.005069672992087389,0.0601080633188903,192000.0,0.36752136752136755,847.0,0.299079754601227,0.44114583333333335,57929.0,"Sioux City, IA-NE-SD",2,43580,90100.0,0.013498312710911176,46302.36,0.12848361954248788,2.8,2023.0,220.0,4.0,41.0,104.0,365.0,60.273972602739725,1.095890410958904,11.232876712328768,28.493150684931507,0.006300816516770529,190000.0,3057.5,3942.0,0.016092105263157894,0.036267122971751276,,IA,Metropolitan Statistical Area,2715.0,3230.0,0.0041100508699347385,0.014140625,0.007383253527608864,0.00996614649396025,132,236,132,130,81,104,343,225,216,330,324,149,304,167,54,322
"Stockton, CA",44700,0.06083339290820704,0.011765858980150173,779445.0,0.07635403015661055,0.010421230843420974,0.0590662117014826,531500.0,0.4521857923497268,1357.0,0.31237911025145065,0.2553151458137347,252327.0,"Stockton-Lodi, CA",4,44700,289600.0,0.1621187800963082,52937.04,0.18232814187658986,6.8,2023.0,2167.0,0.0,3.0,0.0,2170.0,99.86175115207374,0.0,0.1382488479262673,0.0,0.008599951650041415,522500.0,2475.0,3041.0,0.004736842105263158,0.03814224526524512,0.029520295202952074,CA,Metropolitan Statistical Area,3247.0,1772.0,0.003165907330108759,0.006109125117591722,0.02691851982413364,0.43639975958868343,226,313,361,334,177,163,12,177,192,29,62,170,35,345,230,323
"Boston, MA",14460,0.06067336387057295,0.00968317058409801,4912449.0,0.029445700864387116,8.530078195776491e-05,0.058964722960958,646600.0,0.3917348256564787,1831.0,0.35428994082840237,0.28317352304361276,2033504.0,"Boston-Cambridge-Newton, MA-NH",5,71650,2830500.0,-0.0005649518025493405,78799.23999999999,0.16979049265875146,4.3,2023.0,3396.0,368.0,717.0,6709.0,10822.0,31.38052116059878,3.4004805026797267,6.625392718536315,61.99408612086491,0.005321848395675641,717000.0,2899.0,3965.0,0.00404323570432357,0.050173701183494845,0.03656462585034026,MA,Metropolitan Statistical Area,6796.0,1998.0,0.004361322188422368,0.010510361892978657,0.27572633001380686,-0.015577208715161451,225,185,89,37,365,146,161,248,224,57,23,256,16,324,119,324
"Logan, UT",30860,0.1282986744497142,0.03334595593967879,148804.0,0.11540537299112497,0.02103074674589506,0.0587781768011849,466900.0,0.8245408362641657,1054.0,0.6067073170731707,0.22574427072178196,49287.0,"Logan, UT-ID",2,30860,74100.0,0.1227272727272728,50535.68,0.08369945806106305,3.5,2023.0,693.0,4.0,8.0,339.0,1040.0,66.63461538461539,0.3846153846153846,0.7692307692307693,32.59615384615385,0.021100898817132306,476700.0,1708.0,2232.0,0.0035829662261380323,0.06677065797777937,,UT,Metropolitan Statistical Area,1596.0,2161.0,0.012245057122546484,0.003418290854572714,0.005816515378514145,0.07138450691812818,338,354,340,247,134,63,298,46,337,12,9,338,49,279,351,325
"Merced, CA",32900,0.04414529213610729,0.01399201156607611,282290.0,0.0557238490594263,0.011248432742253268,0.0584219807725126,409000.0,0.56644963615473,1081.0,0.27476415094339623,0.26430317848410756,87895.0,"Merced, CA",3,32900,76900.0,0.06509695290858719,45927.96,0.30510528260066483,9.1,2023.0,403.0,0.0,3.0,0.0,406.0,99.26108374384236,0.0,0.7389162561576355,0.0,0.004619147846862734,384900.0,1950.0,2491.0,0.005066250974279034,0.028447431834144554,,CA,Metropolitan Statistical Area,2033.0,1772.0,0.009372863719213375,0.0049706601466992665,0.0060906945546057205,0.0396485656601757,172,272,250,198,78,306,5,265,314,35,83,91,71,349,298,326
"Wausau, WI",48140,0.03035388544326888,0.004731580632537621,137820.0,0.01867798038331621,0.0016206748693648845,0.0582860953651217,215700.0,0.3088592233009709,794.0,0.23868954758190328,0.36810384793694945,59980.0,"Wausau, WI",2,48140,71500.0,-0.011065006915629283,53431.56,0.1766598722030095,2.3,2023.0,328.0,14.0,37.0,205.0,570.0,57.54385964912281,2.456140350877193,6.491228070175438,35.96491228070175,0.009503167722574191,243400.0,2509.0,3090.0,0.010308134757600658,0.058560870784712504,,WI,Metropolitan Statistical Area,2931.0,2038.0,-0.00477158709003657,0.013588317107093186,0.005561920429286253,-0.006154268801423218,120,144,54,59,190,158,357,162,45,219,315,300,266,310,61,327
"Chambersburg, PA",16540,0.041163355628764435,0.011672648494842694,156084.0,0.02013686006156742,0.0031621163041801637,0.0582002618786027,248900.0,0.3812430632630411,888.0,0.2813852813852814,0.35676978706307755,66443.0,"Chambersburg, PA",2,16540,62300.0,0.001607717041800738,50814.4,0.21441087650838253,3.7,2023.0,643.0,24.0,24.0,70.0,737.0,87.24559023066486,3.256445047489823,3.256445047489823,9.49796472184532,0.011092214379242358,261000.0,1379.0,1939.0,0.0052835249042145595,0.047876287517478966,0.027327935222672073,PA,Metropolitan Statistical Area,2422.0,2130.0,0.0005804341156003361,0.009730815588589795,0.00466104599355679,0.0007493643076458304,159,154,101,96,143,193,265,137,127,202,101,242,207,284,133,328
"Oshkosh, WI",36780,0.03130778824237733,0.007379298756581158,171197.0,0.009773504777633597,-0.0006246205576051931,0.0579801233452488,222400.0,0.4906166219839142,784.0,0.23270440251572327,0.35251798561151076,76371.0,"Oshkosh-Neenah, WI",2,36780,97200.0,0.007253886010362587,52409.24,0.27562333881787127,2.5,2023.0,230.0,12.0,16.0,186.0,432.0,53.24074074074074,2.7777777777777777,3.703703703703704,43.05555555555556,0.0056565973995364735,256800.0,1841.0,2158.0,0.007169003115264798,0.06062072009622588,,WI,Metropolitan Statistical Area,3275.0,2038.0,0.0017227013570446847,0.014725719424460432,0.008078493581269646,0.005860047157397584,124,119,109,115,167,273,353,239,151,182,266,309,251,308,46,329
"Kennewick, WA",28420,0.07963783030832242,0.01811569340561312,304252.0,0.08796258220008367,0.014633300429528052,0.0577716893320148,416600.0,0.6757843925985519,1163.0,0.40458937198067635,0.27916466634661546,110227.0,"Kennewick-Richland, WA",3,28420,129500.0,0.07916666666666661,66847.04,0.1923608470221585,4.9,2023.0,1090.0,16.0,124.0,845.0,2059.0,52.93831957260806,0.7770762506070908,6.022340942204954,41.039339485186986,0.018679633846516733,385400.0,1989.0,2416.0,0.005160871821484172,0.031329656208709755,0.0308056872037914,WA,Metropolitan Statistical Area,2544.0,2017.0,-0.0005639404409036111,0.006106577052328373,0.01124134621975461,0.0889939909063906,268,330,284,262,346,176,80,59,102,50,89,117,69,322,231,330
"Springfield, MO",44180,0.08077627001269601,0.014449838271178222,477056.0,0.04816833760680944,0.010360806838301945,0.0570170811474387,242200.0,0.6135909393737509,815.0,0.3674496644295302,0.33649876135425266,208534.0,"Springfield, MO",3,44180,238400.0,0.0831440254429805,47032.96,0.24945434452272397,3.4,2023.0,1580.0,106.0,171.0,426.0,2177.0,72.57694074414331,4.869085898024805,7.8548461185117135,19.56821313734497,0.010439544630611794,253800.0,1572.0,1934.0,0.006193853427895981,0.0455938552968973,-0.07912087912087917,MO,Metropolitan Statistical Area,1548.0,4114.0,0.004010293640566428,0.006391412056151941,0.02190495774703054,0.182126636424652,271,252,290,296,90,244,308,149,212,146,194,227,221,89,217,331
"Austin, TX",12420,0.24997446747432256,0.05005350619176202,2296377.0,0.14784988428413617,0.027783645884617104,0.0566594485708066,487200.0,0.6,1596.0,0.3842150910667823,0.3275862068965517,960087.0,"Austin-Round Rock-San Marcos, TX",5,12420,1362600.0,0.21270914916340344,64458.67999999999,0.11712012112145453,3.7,2023.0,16532.0,244.0,488.0,21753.0,38773.0,42.6379181389111,0.6293038970417558,1.2586077940835116,56.10347406700539,0.04038488178675474,472500.0,2062.0,2498.0,0.004364021164021164,0.028886747287775405,-0.03688524590163933,TX,Metropolitan Statistical Area,6517.0,4643.0,0.009668624405007278,0.013376436781609196,0.13198789694779825,2.807503325963314,368,363,366,365,334,87,260,5,319,129,40,96,42,64,68,332
"Yakima, WA",49420,0.046965247185511504,0.010893709532586606,256143.0,0.031674044119720156,0.0038878938354151072,0.0562761967791749,318900.0,0.7099195710455765,933.0,0.41363636363636364,0.2925682031984948,90660.0,"Yakima, WA",3,49420,92700.0,0.05340909090909096,56170.92,0.28294021235658806,6.2,2023.0,453.0,58.0,139.0,58.0,650.0,69.6923076923077,8.923076923076923,21.384615384615383,8.923076923076923,0.0071696448268255015,344300.0,1942.5,2688.5,0.00564188207958176,0.041986228222476774,,WA,Metropolitan Statistical Area,1945.0,2017.0,0.003724064705761105,0.006099090624020069,0.007637848476836756,0.04079305436492362,184,200,225,201,241,283,21,205,205,70,126,203,126,314,232,333
"Monroe, MI",33780,0.061174384505217214,0.011654178112250703,154823.0,0.03478167879747893,0.00490043357478516,0.0561974949200861,245000.0,0.4514218009478673,825.0,0.1669024045261669,0.336734693877551,65946.0,"Monroe, MI",2,33780,43900.0,0.06295399515738498,55950.96,0.3619655198602567,5.5,2023.0,180.0,10.0,26.0,52.0,258.0,69.76744186046511,3.875968992248062,10.07751937984496,20.155038759689923,0.003912291875170594,244650.0,1414.0,2064.0,0.005779685264663805,0.04526904539948862,,MI,Metropolitan Statistical Area,2235.0,2956.0,0.007741886237080109,0.009122448979591836,0.0028592971220978624,0.018000417717807363,227,211,241,166,238,334,40,290,290,147,142,225,217,195,140,334
"Corvallis, OR",18700,0.0885118619698059,0.012924805994112925,95615.0,0.08346836791351743,0.010014049246305471,0.0558465529282649,538100.0,0.5089736399326977,1212.0,0.25206611570247933,0.22523694480579817,40092.0,"Corvallis, OR",1,18700,44400.0,0.06987951807228909,59369.96,0.20945974576271187,3.5,2023.0,128.0,14.0,18.0,258.0,404.0,31.683168316831683,3.4653465346534653,4.455445544554456,63.86138613861386,0.010076823306395291,,,,,0.03919647048167141,,OR,Metropolitan Statistical Area,4167.0,2185.0,0.0028479826877176335,0.007743913770674596,0.0029082576892570725,0.02032276457553133,289,323,256,169,295,187,295,155,185,11,329,182,34,268,171,335
"Yuba City, CA",49700,0.04374181993524833,0.0170663355204645,180806.0,0.062146428004958086,0.007365559047045976,0.0557442432929299,398200.0,0.34983050847457625,1114.0,0.36185819070904646,0.27975891511803114,64186.0,"Yuba City, CA",2,49700,53400.0,0.1385927505330491,55416.92,0.24526471997289123,7.3,2023.0,589.0,20.0,20.0,0.0,609.0,96.71592775041051,3.284072249589491,3.284072249589491,0.0,0.009488050353659676,464900.0,2168.0,2847.0,0.004663368466336847,0.022010288207876094,,CA,Metropolitan Statistical Area,2780.0,1772.0,0.007578285166804824,0.006981416373681567,0.003789547898122852,0.0525203866477581,171,288,349,220,227,235,10,163,286,51,53,53,77,343,192,336
"Reading, PA",39740,0.04742779900699264,0.0069284353231499705,428483.0,0.031246690734055355,0.0035506256923837206,0.055683802247507,261200.0,0.4043010752688172,996.0,0.3532608695652174,0.38131699846860645,170678.0,"Reading, PA",3,39740,182100.0,0.0,64952.16,0.36356490982926504,4.3,2023.0,231.0,12.0,16.0,105.0,352.0,65.625,3.409090909090909,4.545454545454546,29.829545454545453,0.002062363046203963,327100.0,1750.0,2342.0,0.005350045857535922,0.06312269522167724,0.040062843676355264,PA,Metropolitan Statistical Area,3893.0,2130.0,0.004866072276946007,0.014904287901990812,0.0163919978849035,0.0,187,198,94,94,337,336,152,339,236,245,105,321,193,292,41,337
"Seattle, WA",42660,0.08098837815427166,0.015863129011767743,4001701.0,0.07134393298807887,0.007699581352891183,0.0551447580827663,712200.0,0.4612228149363972,1822.0,0.2759103641456583,0.2558270148834597,1657075.0,"Seattle-Tacoma-Bellevue, WA",5,42660,2153800.0,0.0237665177298223,78560.56,0.06954090120703693,4.8,2023.0,6296.0,764.0,1292.0,9635.0,17223.0,36.55576844916681,4.435928699994194,7.501596702084422,55.94263484874877,0.010393615255797113,730000.0,3002.0,3717.0,0.004112328767123288,0.04334120991098467,0.014037057832678279,WA,Metropolitan Statistical Area,5877.0,2017.0,0.00546951375597063,0.008251895534962089,0.2094630984205321,0.497820844235509,272,303,156,342,364,51,87,151,249,30,25,213,15,321,157,338
"Washington, DC",47900,0.08635575514876281,0.012285108635740756,6239011.0,0.03994401414014667,0.0021182741623075375,0.0550124506914384,574000.0,0.3250230840258541,1829.0,0.18766233766233767,0.3186411149825784,2458498.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5,47900,3391400.0,0.014508361003918724,76765.0,0.1388445308461972,3.7,2023.0,10936.0,80.0,138.0,12419.0,23493.0,46.55003618099008,0.3405269654790788,0.5874090154514111,52.86255480355851,0.009555834497323163,543000.0,2725.0,3392.0,0.00501841620626151,0.05106269184714862,0.012682308180088864,DC,Metropolitan Statistical Area,10000.0,1703.0,0.0027292741384175936,0.017421602787456445,0.3306502942530086,0.4797193835074602,285,229,136,340,363,111,259,160,181,103,80,261,26,364,24,339
"San Jose, CA",41940,0.03443943502842299,0.0063259113111138136,1981584.0,0.005932797501595261,-0.006899537976025271,0.0544152421371047,1393400.0,0.27705984785995785,2626.0,0.1930940481599273,0.1884598823022822,708772.0,"San Jose-Sunnyvale-Santa Clara, CA",5,41940,1156800.0,0.008719916288803642,100717.76,0.13526091518131889,4.5,2023.0,2037.0,36.0,59.0,4131.0,6227.0,32.7123815641561,0.578127509233981,0.94748675124458,66.34013168459933,0.008785617942018025,1502000.0,3979.0,5058.0,0.0026491344873501997,0.03906202052127816,0.028542980418188035,CA,Metropolitan Statistical Area,8376.0,1772.0,-0.0024597066309042116,0.006011195636572412,0.11183572750506741,0.09751981819416428,136,107,116,269,368,108,125,173,69,2,2,180,1,341,236,340
"Sioux Falls, SD",43620,0.12701099933455984,0.025703369225425494,287603.0,0.10617814820940241,0.019391632285596812,0.0540309663641217,307600.0,0.5418546365914787,884.0,0.2193103448275862,0.28738621586475943,121745.0,"Sioux Falls, SD-MN",3,43620,172600.0,0.07138423339540667,57850.0,0.25928189803495405,1.9,2023.0,1155.0,50.0,194.0,2090.0,3439.0,33.58534457691189,1.4539110206455366,5.641174760104682,60.773480662983424,0.02824756663518009,,,,,0.01626434865964721,,SD,Metropolitan Statistical Area,3406.0,3970.0,-0.0025441974097545964,0.011072821846553966,0.01546174710887851,0.11037249643209379,337,350,260,278,269,253,368,23,67,63,337,31,140,94,111,341
"Boulder, CO",14500,0.06689808519827876,0.012824503990098785,328658.0,0.03748950382281822,-0.000167319211591875,0.0540185948215336,763600.0,0.37809059736509654,1814.0,0.27926657263751764,0.23755893137768466,141007.0,"Boulder, CO",3,14500,213800.0,0.061569016881827254,69062.23999999999,0.11912365704655548,4.1,2023.0,791.0,16.0,64.0,787.0,1642.0,48.17295980511571,0.97442143727162,3.89768574908648,47.929354445797806,0.011644811959689945,735000.0,2845.0,3592.0,0.003870748299319728,0.029460177233367135,,CO,Metropolitan Statistical Area,3164.0,4662.0,0.00117969203040884,0.004143530644316396,0.019496097842797412,0.12003555772129498,239,222,236,280,353,90,184,129,140,18,20,103,13,40,324,342
"Janesville, WI",27500,0.030349554914549798,0.0061941541723459035,163817.0,0.01607060895885279,0.0018040386003106616,0.0539797807204898,247500.0,0.6347424042272127,803.0,0.17055393586005832,0.3244444444444444,70230.0,"Janesville-Beloit, WI",2,27500,72600.0,0.03125,51480.52,0.33311339428786857,2.8,2023.0,223.0,58.0,58.0,32.0,313.0,71.24600638977635,18.53035143769968,18.53035143769968,10.22364217252396,0.0044567848497792965,,,,,0.06997401107660917,,WI,Metropolitan Statistical Area,3276.0,2038.0,0.001737369322566607,0.013236363636363636,0.005669633677036515,0.01771760524073911,119,136,175,165,151,318,342,272,153,122,348,345,214,303,70,343
"Ann Arbor, MI",11460,0.07022101952543056,0.010320345143866563,370231.0,0.024126646916121038,-0.005899126811088317,0.0534617416599301,360400.0,0.28484848484848485,1336.0,0.3467741935483871,0.3706992230854606,157103.0,"Ann Arbor, MI",3,11460,231600.0,0.0012970168612191912,53655.67999999999,-0.03865539955093045,4.2,2023.0,485.0,28.0,32.0,1080.0,1597.0,30.36944270507201,1.7532874139010646,2.003757044458359,67.62680025046963,0.010165305563865744,380400.0,2318.0,3063.0,0.006093585699263933,0.06902913726195203,0.04322580645161289,MI,Metropolitan Statistical Area,4782.0,2956.0,0.00015503958000081912,0.013268590455049944,0.021239094033665286,0.0027547463078683803,247,167,98,103,197,21,177,154,119,224,180,342,101,197,69,344
"Salt Lake City, UT",41620,0.12329987977627933,0.021062834526323793,1254675.0,0.07231955366277028,0.008037465322161439,0.0534565155152289,547500.0,0.6631227217496962,1491.0,0.4631992149165849,0.2723287671232877,454070.0,"Salt Lake City-Murray, UT",5,41620,842900.0,0.11215199894445171,69139.72,0.2915480781372939,3.8,2023.0,3163.0,96.0,390.0,5682.0,9235.0,34.25013535462913,1.0395235517054684,4.223064428803465,61.52680021656741,0.020338273834430813,527800.0,2060.0,2777.0,0.0039029935581659718,0.0469035532737736,,UT,Metropolitan Statistical Area,2365.0,2161.0,0.0007245606918929795,0.004319634703196347,0.08109828344251539,0.9095334599041831,332,304,328,350,354,294,239,48,129,42,21,233,33,275,320,345
"Manchester, NH",31700,0.05188473431601313,0.006261002123296372,422733.0,0.04026369991953166,0.005300781918840249,0.0528725160849513,430300.0,0.5178130511463844,1490.0,0.4752475247524752,0.34627004415524054,175630.0,"Manchester-Nashua, NH",3,74950,117400.0,0.011197243755383335,65789.88,0.24037019244909374,3.0,2023.0,532.0,44.0,64.0,786.0,1382.0,38.494934876989866,3.183791606367583,4.630969609261939,56.87409551374819,0.007868815122701133,500400.0,2482.0,3299.0,0.004960031974420464,0.06401973614183953,0.03944562899786774,NH,Metropolitan Statistical Area,6364.0,1488.0,-0.0016078129994047613,0.01478968161747618,0.010056500494501729,0.011260508736306891,197,232,125,138,341,228,332,191,83,165,75,325,64,366,45,346
"Denver, CO",19740,0.09686588765457001,0.02111781462982385,2959386.0,0.05742055909134436,0.007737007796258681,0.0523976824210107,611300.0,0.4533999048977651,1775.0,0.3781055900621118,0.2903647963356781,1245265.0,"Denver-Aurora-Centennial, CO",5,19740,1638900.0,0.05803744351194329,72914.40000000001,0.23273580841692532,4.4,2023.0,9012.0,164.0,276.0,11362.0,20650.0,43.64164648910412,0.7941888619854721,1.3365617433414043,55.02179176755448,0.016582815705893927,657000.0,2839.0,3421.0,0.004321156773211568,0.02906516764763678,0.019206939281288582,CO,Metropolitan Statistical Area,3187.0,4662.0,0.004534998923929924,0.005213479469982006,0.1590435063599777,0.9230478516308598,300,282,230,351,361,217,142,77,228,68,38,97,20,45,285,347
